block_number,average_gwei_paid
4.6903e+06,59.72970544695535
4.690301e+06,54.99767488381397
4.690302e+06,59.68108377662766
4.690303e+06,71.0915625
4.690304e+06,63.6542372881356
4.690305e+06,58.33227196927906
4.690306e+06,66.55806451614518
4.690307e+06,60.88150625338829
4.690308e+06,72.93916666666668
4.690309e+06,68.80340909090908
4.69031e+06,60.2
4.690311e+06,59.21433417237681
4.690312e+06,58.024718611020425
4.690313e+06,39.26365037730573
4.690314e+06,72.79830508474576
4.690315e+06,52.1420489417767
4.690316e+06,52.37662689880551
4.690317e+06,73.34869169851429
4.690318e+06,70.57822101014926
4.690319e+06,57.81175420474126
4.69032e+06,56.67221091006
4.690321e+06,55.287533139040406
4.690322e+06,78.14222222222222
4.690323e+06,71.61961379310345
4.690324e+06,66.60000000000001
4.690325e+06,53.783776482411774
4.690326e+06,59.04479787732845
4.690327e+06,59.26868296841269
4.690328e+06,68.1625
4.690329e+06,63.8926829268293
4.69033e+06,24.415760159832594
4.690331e+06,62.794916101694916
4.690332e+06,52.93724193860466
4.690333e+06,64.21500125000001
4.690334e+06,61.271111111111104
4.690335e+06,55.616195231015375
4.690336e+06,49.4277591999804
4.690337e+06,63.69772840909092
4.690338e+06,51.318975448749995
4.690339e+06,49.49162717704878
4.69034e+06,42.90930232569767
4.690341e+06,69.79900100002
4.690342e+06,60.609756097560975
4.690343e+06,67.47904062063158
4.690344e+06,69.88669875952941
4.690345e+06,61.13711979980645
4.690346e+06,72.04431196503798
4.690347e+06,49.839850298741
4.690348e+06,61.34818847185578
4.690349e+06,71.66848066028457
4.69035e+06,56.37154915284745
4.690351e+06,22.95642072258369
4.690352e+06,60.91806281386666
4.690353e+06,69.57176470588236
4.690354e+06,61.9688888888889
4.690355e+06,60.52978723404256
4.690356e+06,69.38571428571429
4.690357e+06,64.344781250005
4.690358e+06,69.09564827602298
4.690359e+06,68.42794117653678
4.69036e+06,79.3912087912088
4.690361e+06,58.899129411907566
4.690362e+06,58.89960691827044
4.690363e+06,67.01578947368421
4.690364e+06,60.154653535393926
4.690365e+06,57.73814822483721
4.690366e+06,75.78720927851163
4.690367e+06,59.402621940949366
4.690368e+06,67.64285714285715
4.690369e+06,95.85992063492026
4.69037e+06,53.51254239761314
4.690371e+06,100.42187499999957
4.690372e+06,60.21293634549998
4.690373e+06,100.35532646048063
4.690374e+06,58.866499026985295
4.690375e+06,57.12368421058773
4.690376e+06,51.93668814065714
4.690377e+06,62.306102251701994
4.690378e+06,49.41069833055102
4.690379e+06,51.62088382392708
4.69038e+06,100.95665529010196
4.690381e+06,44.739472093108525
4.690382e+06,33.088661696866204
4.690383e+06,54.57223021054902
4.690384e+06,100.33915857605129
4.690385e+06,100.34463087248277
4.690386e+06,74.11581405345454
4.690387e+06,63.58409638161841
4.690388e+06,63.8935562376854
4.690389e+06,100.84417808219133
4.69039e+06,32.209716636685094
4.690391e+06,59.43875000017499
4.690392e+06,82.67462171570082
4.690393e+06,95.80602836882979
4.690394e+06,60.50278546744332
4.690395e+06,89.09612903225786
4.690396e+06,55.953213266303926
4.690397e+06,67.80334821430358
4.690398e+06,69.18192855421684
4.690399e+06,51.74451776511111
4.6904e+06,67.07500000003031
4.690401e+06,52.083081097340916
4.690402e+06,72.00833333340279
4.690403e+06,71.83561643835621
4.690404e+06,62.91219996896877
4.690405e+06,66.82033898305086
4.690406e+06,61.28461538461539
4.690407e+06,55.59576253973015
4.690408e+06,64.84851190476192
4.690409e+06,75.06952935828889
4.69041e+06,61.25333333333333
4.690411e+06,65.80059785411842
4.690412e+06,58.238812530337334
4.690413e+06,69.51034482758621
4.690414e+06,66.64385961319299
4.690415e+06,68.32321428571429
4.690416e+06,59.41359366225351
4.690417e+06,66.41267676056339
4.690418e+06,60.25543258794118
4.690419e+06,61.21277650379411
4.69042e+06,68.53012048192771
4.690421e+06,63.7820591652896
4.690422e+06,69.56944444444444
4.690423e+06,56.87298131083898
4.690424e+06,33.87365548709434
4.690425e+06,60.355738032852464
4.690426e+06,65.88526315789473
4.690427e+06,61.94230769230769
4.690428e+06,62.92432679262886
4.690429e+06,52.18588195
4.69043e+06,62.88923076923077
4.690431e+06,58.4298907697971
4.690432e+06,63.333333333333336
4.690433e+06,60.61852836892203
4.690434e+06,61.17651289073438
4.690435e+06,61.812056737588655
4.690436e+06,41.05052661691542
4.690437e+06,39.481999944543745
4.690438e+06,67.9009900990099
4.690439e+06,67.34813774835101
4.69044e+06,44.722594677518295
4.690441e+06,56.07244931274602
4.690442e+06,73.47320221490793
4.690443e+06,54.39840668861429
4.690444e+06,64.39974683544304
4.690445e+06,57.32235263173684
4.690446e+06,67.56215625
4.690447e+06,55.0611937566179
4.690448e+06,59.43443305708333
4.690449e+06,62.03429325008334
4.69045e+06,71.984375
4.690451e+06,35.73551204383212
4.690452e+06,75.73589743589743
4.690453e+06,60.66577707604395
4.690454e+06,39.7103085454909
4.690455e+06,22.692964813839197
4.690456e+06,52.730914375062504
4.690457e+06,76.47058823529412
4.690458e+06,64.34426226150819
4.690459e+06,30.018813000079998
4.69046e+06,84.69375
4.690461e+06,55.96470670601176
4.690462e+06,51.036363636409085
4.690463e+06,65.30236486489189
4.690464e+06,52.62174720320484
4.690465e+06,59.485659107178584
4.690466e+06,100.09743589743542
4.690467e+06,63.60487170476853
4.690468e+06,48.44523531826925
4.690469e+06,59.310900570439394
4.69047e+06,78.11937984496126
4.690471e+06,48.89687567583783
4.690472e+06,60.38775044542667
4.690473e+06,68.43789062504166
4.690474e+06,60.428096620752214
4.690475e+06,59.89598152191304
4.690476e+06,36.32669465505882
4.690477e+06,57.98374435552727
4.690478e+06,61.544338342321836
4.690479e+06,101.02656934308352
4.69048e+06,60.076487273914886
4.690481e+06,55.69526000002
4.690482e+06,52.11118913145161
4.690483e+06,55.737948618714285
4.690484e+06,100.31747211895863
4.690485e+06,59.39440862436774
4.690486e+06,88.51063968310908
4.690487e+06,61.650056561085975
4.690488e+06,62.665854268292684
4.690489e+06,27.93044768564029
4.69049e+06,58.2741181632967
4.690491e+06,69.57156862745096
4.690492e+06,75.9619692255117
4.690493e+06,59.523627665951615
4.690494e+06,59.98650642374809
4.690495e+06,44.504841382730945
4.690496e+06,58.90968990679845
4.690497e+06,53.977611214990645
4.690498e+06,77.47752723649046
4.690499e+06,64.04666192103225
4.6905e+06,52.53136054281113
4.690501e+06,67.46738315842991
4.690502e+06,57.446728972196254
4.690503e+06,53.77210069833333
4.690504e+06,62.83152173913044
4.690505e+06,60.078625
4.690506e+06,54.575817453230094
4.690507e+06,69.26477312500569
4.690508e+06,50.15914705902942
4.690509e+06,57.36814281553789
4.69051e+06,100.31493506493459
4.690511e+06,100.56372881355888
4.690512e+06,63.35500935035848
4.690513e+06,100.3268211920525
4.690514e+06,39.63943595776378
4.690515e+06,85.05648461813067
4.690516e+06,73.31228571428572
4.690517e+06,69.54905660381135
4.690518e+06,58.08639492755073
4.690519e+06,75.20156626506028
4.69052e+06,54.41561022324285
4.690521e+06,64.1188823529804
4.690522e+06,29.157835712126374
4.690523e+06,64.12380990485715
4.690524e+06,81.46141414141401
4.690525e+06,62.23725490196078
4.690526e+06,66.36476190477144
4.690527e+06,60.597297297378375
4.690528e+06,60.74242424278788
4.690529e+06,59.545454545545454
4.69053e+06,62.283901492761196
4.690531e+06,68.09818181821818
4.690532e+06,63.926000000020004
4.690533e+06,66.58220794733708
4.690534e+06,63.07242485340171
4.690535e+06,69.69791666666667
4.690536e+06,63.28061699995123
4.690537e+06,63.83841227686745
4.690538e+06,78.20472852858788
4.690539e+06,47.717715327121496
4.69054e+06,52.769408914557694
4.690541e+06,70.11723807573334
4.690542e+06,65.72017495278689
4.690543e+06,61.56046511627907
4.690544e+06,60.36140220852174
4.690545e+06,60.39345945813223
4.690546e+06,78.6864406779661
4.690547e+06,60.57641294970504
4.690548e+06,55.9842
4.690549e+06,67.9951923076923
4.69055e+06,29.49332936051744
4.690551e+06,64.884
4.690552e+06,68.63066666666667
4.690553e+06,64.70535714285714
4.690554e+06,60.70960237940834
4.690555e+06,71.65254237288136
4.690556e+06,55.066170476471925
4.690557e+06,65.23809523809524
4.690558e+06,61.68333333333333
4.690559e+06,64.89352113808695
4.69056e+06,65.04458598726114
4.690561e+06,64.2161290322742
4.690562e+06,64.05882352941177
4.690563e+06,57.192596835594934
4.690564e+06,52.38387161311293
4.690565e+06,54.15434241390991
4.690566e+06,68.67970231083636
4.690567e+06,58.09838086288495
4.690568e+06,56.73781246908571
4.690569e+06,56.64299962103947
4.69057e+06,136.87023271991208
4.690571e+06,58.54042553193617
4.690572e+06,53.23727313759211
4.690573e+06,71.89718750435556
4.690574e+06,64.20163931068852
4.690575e+06,66.45299145299145
4.690576e+06,72.63714285714286
4.690577e+06,85.13831014725926
4.690578e+06,100.2462665016497
4.690579e+06,28.386344567414632
4.69058e+06,63.3875968992248
4.690581e+06,101.94836601307142
4.690582e+06,100.33422818791901
4.690583e+06,100.3227272727268
4.690584e+06,100.34212328767077
4.690585e+06,65.15599999999999
4.690586e+06,60.4537825988
4.690587e+06,100.3606557377045
4.690588e+06,100.16361563517867
4.690589e+06,62.163424657698634
4.69059e+06,100.48578431372505
4.690591e+06,100.30662460567773
4.690592e+06,100.34472312703537
4.690593e+06,100.48697068403861
4.690594e+06,65.95696489513985
4.690595e+06,55.87272727348482
4.690596e+06,55.28627400432259
4.690597e+06,83.68912785234899
4.690598e+06,55.326786017386695
4.690599e+06,61.35347241386208
4.6906e+06,93.67594170403578
4.690601e+06,65.95238095292859
4.690602e+06,63.991066216689184
4.690603e+06,65.63917322294444
4.690604e+06,60.18110400010001
4.690605e+06,65.6884615384965
4.690606e+06,64.93362158263793
4.690607e+06,55.53235976280435
4.690608e+06,64.43892215573652
4.690609e+06,60.69785794905983
4.69061e+06,71.83964495829585
4.690611e+06,61.12218693700901
4.690612e+06,81.05504032258067
4.690613e+06,62.02549019607844
4.690614e+06,50.92778337748572
4.690615e+06,66.27098333342857
4.690616e+06,66.77485029940121
4.690617e+06,61.762750000000004
4.690618e+06,66.28989955357143
4.690619e+06,59.90375168557302
4.69062e+06,73.95610763557144
4.690621e+06,25.47905780106283
4.690622e+06,50.760899853731175
4.690623e+06,72.7803826580599
4.690624e+06,62.852083312072914
4.690625e+06,62.49322033898305
4.690626e+06,58.00251052133708
4.690627e+06,65.53703703703704
4.690628e+06,49.00043000017999
4.690629e+06,69.42177419354839
4.69063e+06,56.286804540804894
4.690631e+06,58.34774500001389
4.690632e+06,78.43373192688992
4.690633e+06,68.46981048807898
4.690634e+06,72.72207445719148
4.690635e+06,69.13955928243047
4.690636e+06,64.3811110656
4.690637e+06,65.14285714285714
4.690638e+06,108.30941455696203
4.690639e+06,100.32280130293111
4.69064e+06,100.305660377358
4.690641e+06,34.12785868547418
4.690642e+06,32.63442786914753
4.690643e+06,65.90217058838235
4.690644e+06,58.033679978085374
4.690645e+06,59.72842543698059
4.690646e+06,48.77668085483333
4.690647e+06,61.49969259267901
4.690648e+06,47.44677949006665
4.690649e+06,100.31341853035094
4.69065e+06,100.60466666666622
4.690651e+06,100.32499999999952
4.690652e+06,100.33227848101217
4.690653e+06,65.49499023218472
4.690654e+06,80.43221288515966
4.690655e+06,66.35140196117646
4.690656e+06,78.77926632763011
4.690657e+06,80.35965600849632
4.690658e+06,62.63333922337864
4.690659e+06,60.5579173388504
4.69066e+06,100.28609677419308
4.690661e+06,34.11210863222834
4.690662e+06,100.56887417218498
4.690663e+06,60.223033576073405
4.690664e+06,48.41321170372567
4.690665e+06,48.68368479653448
4.690666e+06,100.4673796791441
4.690667e+06,45.96941605840878
4.690668e+06,67.60803765211
4.690669e+06,101.79115384615385
4.69067e+06,66.75739371266666
4.690671e+06,75.32474413463348
4.690672e+06,73.33587642993827
4.690673e+06,65.13858878791596
4.690674e+06,56.22109612417054
4.690675e+06,69.18774193549677
4.690676e+06,92.85156249999999
4.690677e+06,70.23239507042254
4.690678e+06,75.94723267739231
4.690679e+06,77.16329113932912
4.69068e+06,27.80061727196914
4.690681e+06,78.36608312101912
4.690682e+06,67.09214285714286
4.690683e+06,45.25577171834343
4.690684e+06,73.23768115943479
4.690685e+06,61.318422368421054
4.690686e+06,69.84999993602084
4.690687e+06,74.29090881163638
4.690688e+06,76.73286045758823
4.690689e+06,43.75538459437949
4.69069e+06,79.57575757575758
4.690691e+06,68.65769423076924
4.690692e+06,68.57802419354839
4.690693e+06,47.516364179268656
4.690694e+06,75.59958509945761
4.690695e+06,70.58418995791524
4.690696e+06,55.02156540680916
4.690697e+06,67.93876810195651
4.690698e+06,83.30467991105995
4.690699e+06,63.97093949047771
4.6907e+06,54.806384848606065
4.690701e+06,90.57356514569143
4.690702e+06,77.35500000000003
4.690703e+06,67.89472052004069
4.690704e+06,67.82593640783494
4.690705e+06,90.86252656776921
4.690706e+06,52.839365807557144
4.690707e+06,63.036968607794634
4.690708e+06,47.99868717955556
4.690709e+06,85.74497606675592
4.69071e+06,61.16957751559574
4.690711e+06,25.49310879576829
4.690712e+06,58.248967889926604
4.690713e+06,46.950118449284396
4.690714e+06,33.102475616530725
4.690715e+06,81.57453416150932
4.690716e+06,61.246533918336645
4.690717e+06,71.6744684397234
4.690718e+06,59.94818141404901
4.690719e+06,55.681244277858205
4.69072e+06,85.64189189193513
4.690721e+06,88.7599999590619
4.690722e+06,68.92461977551909
4.690723e+06,66.43722683914893
4.690724e+06,68.87301587301587
4.690725e+06,846.012458740056
4.690726e+06,63.64677451615322
4.690727e+06,137.5
4.690728e+06,63.310120434041664
4.690729e+06,50.76079938393792
4.69073e+06,55.07839587219594
4.690731e+06,52.75940204084694
4.690732e+06,81.69079754601225
4.690733e+06,48.018509592086204
4.690734e+06,75.45789513422221
4.690735e+06,63.291495901639344
4.690736e+06,64.24001427197086
4.690737e+06,58.68198649999011
4.690738e+06,69.11573604060914
4.690739e+06,87.48484812702469
4.69074e+06,55.11956181836364
4.690741e+06,39.64613873887387
4.690742e+06,58.684284960444444
4.690743e+06,87.54293478260864
4.690744e+06,65.14128189320931
4.690745e+06,66.12222222222219
4.690746e+06,69.356956786211
4.690747e+06,68.1864864865
4.690748e+06,61.34654404255319
4.690749e+06,25.235234626977626
4.69075e+06,56.417606570853465
4.690751e+06,54.20602823797692
4.690752e+06,73.62992700729926
4.690753e+06,68.46311216907463
4.690754e+06,50.558131405016525
4.690755e+06,70.52833656713491
4.690756e+06,63.2027658045977
4.690757e+06,59.00988795086065
4.690758e+06,55.73704253283019
4.690759e+06,60.7121427685
4.69076e+06,55.27054555791736
4.690761e+06,51.20341048724167
4.690762e+06,81.94797687861272
4.690763e+06,70.15897608746428
4.690764e+06,73.4353364809881
4.690765e+06,68.91367987100001
4.690766e+06,94.05036021583453
4.690767e+06,18.72836310669117
4.690768e+06,67.77345103671796
4.690769e+06,58.78918285725714
4.69077e+06,64.38256954137614
4.690771e+06,74.52526984126666
4.690772e+06,64.13989092585234
4.690773e+06,77.47360919450736
4.690774e+06,36.25092010941791
4.690775e+06,55.29047619048809
4.690776e+06,57.723230409365854
4.690777e+06,50.987195741743804
4.690778e+06,92.06244019138755
4.690779e+06,92.5484042553191
4.69078e+06,66.01931202079629
4.690781e+06,86.40748875294965
4.690782e+06,51.17497406750527
4.690783e+06,51.297122338675216
4.690784e+06,48.30225903618072
4.690785e+06,72.1236559139785
4.690786e+06,81.9056818181818
4.690787e+06,85.42857142857135
4.690788e+06,80.63682432432432
4.690789e+06,55.640502686783016
4.69079e+06,67.90157068062827
4.690791e+06,51.097616906474826
4.690792e+06,66.06857873932499
4.690793e+06,43.73257302169065
4.690794e+06,69.39718543049669
4.690795e+06,66.66330681198701
4.690796e+06,80.24152087719298
4.690797e+06,52.332433063144144
4.690798e+06,56.12592653524489
4.690799e+06,91.22578828828829
4.6908e+06,65.95880427422784
4.690801e+06,54.95504785792309
4.690802e+06,58.862518186616676
4.690803e+06,69.78767123289042
4.690804e+06,59.896179584070325
4.690805e+06,60.13688992486467
4.690806e+06,70.09063501783169
4.690807e+06,25.044722293044583
4.690808e+06,85.41282894736842
4.690809e+06,70.45833333333333
4.69081e+06,67.61972956111111
4.690811e+06,68.16990410125374
4.690812e+06,65.24929577470424
4.690813e+06,73.72803787608409
4.690814e+06,60.9426904736774
4.690815e+06,67.03391076436274
4.690816e+06,78.65957446808511
4.690817e+06,58.713949032422015
4.690818e+06,79.90110470667717
4.690819e+06,77.44285714300005
4.69082e+06,64.03069787248937
4.690821e+06,51.924808800817075
4.690822e+06,54.722240746369046
4.690823e+06,78.11287128717822
4.690824e+06,64.29574468087235
4.690825e+06,51.39405000864647
4.690826e+06,64.38325471701887
4.690827e+06,49.87857113409278
4.690828e+06,58.9559230612985
4.690829e+06,47.951298181890905
4.69083e+06,71.15968504890277
4.690831e+06,60.689655172413794
4.690832e+06,49.3011733992268
4.690833e+06,56.984646443393174
4.690834e+06,62.26555432183824
4.690835e+06,99.73684210526316
4.690836e+06,76.09713926403704
4.690837e+06,51.62121697592035
4.690838e+06,100.04901960784314
4.690839e+06,67.3664364896
4.69084e+06,99.0909090909091
4.690841e+06,68.61227193890817
4.690842e+06,99.5
4.690843e+06,63.872501000025
4.690844e+06,98.83999997952
4.690845e+06,66.66466785755357
4.690846e+06,59.42724719113484
4.690847e+06,99.2871287128713
4.690848e+06,61.79455673085576
4.690849e+06,75.96328125002344
4.69085e+06,98.71232876712328
4.690851e+06,71.65404040404546
4.690852e+06,55.71127441618184
4.690853e+06,143.6244897750204
4.690854e+06,97.26315787677193
4.690855e+06,69.87790627744538
4.690856e+06,64.35144549133526
4.690857e+06,74.90458015267939
4.690858e+06,77.84736842105264
4.690859e+06,81.27899864490323
4.69086e+06,61.896498727819996
4.690861e+06,67.3159018745
4.690862e+06,63.43848241517442
4.690863e+06,73.2203124872
4.690864e+06,17.338737566195768
4.690865e+06,75.46464646464648
4.690866e+06,52.31346557401642
4.690867e+06,67.635
4.690868e+06,66.20844102196045
4.690869e+06,59.01102272730909
4.69087e+06,53.28473747088001
4.690871e+06,71.96715927750346
4.690872e+06,48.84545440280436
4.690873e+06,52.65340835365649
4.690874e+06,43.42398457215625
4.690875e+06,51.87845472332653
4.690876e+06,69.05445423605617
4.690877e+06,66.78923826526562
4.690878e+06,82.81818181818181
4.690879e+06,56.65029414905319
4.69088e+06,69.78666666666668
4.690881e+06,71.90150293210417
4.690882e+06,65.1363596117767
4.690883e+06,73.77117757610526
4.690884e+06,59.07306105098
4.690885e+06,76.54048020874768
4.690886e+06,62.060000000028566
4.690887e+06,41.08211358701627
4.690888e+06,42.756718355969085
4.690889e+06,74.38648320555423
4.69089e+06,52.95566893209708
4.690891e+06,71.75882352942354
4.690892e+06,67.54623010133332
4.690893e+06,80.27493646537374
4.690894e+06,61.09325157910527
4.690895e+06,43.17822290855834
4.690896e+06,49.20074153860769
4.690897e+06,57.889327054176995
4.690898e+06,70.51562500002085
4.690899e+06,46.42972039077778
4.6909e+06,60.96405784320587
4.690901e+06,52.49046635392373
4.690902e+06,59.425186029485296
4.690903e+06,43.73022954975
4.690904e+06,60.117661567999995
4.690905e+06,79.47471264367816
4.690906e+06,59.458397297499985
4.690907e+06,61.96666666666666
4.690908e+06,42.503433035118654
4.690909e+06,76.15035714285715
4.69091e+06,97.96059113300493
4.690911e+06,67.02712500001874
4.690912e+06,68.9696390845141
4.690913e+06,71.05930934090968
4.690914e+06,67.80919180340982
4.690915e+06,75.55208333335715
4.690916e+06,67.36702926848781
4.690917e+06,78.98958333335416
4.690918e+06,69.16621497740505
4.690919e+06,64.803615694675
4.69092e+06,76.1714285714381
4.690921e+06,55.444991269944445
4.690922e+06,54.56027397265754
4.690923e+06,62.04962153819811
4.690924e+06,77.09100000000001
4.690925e+06,58.8086409516087
4.690926e+06,49.386853448293095
4.690927e+06,59.00131276335037
4.690928e+06,75.10303080808082
4.690929e+06,68.26190476192065
4.69093e+06,49.40646502533334
4.690931e+06,69.24315863158947
4.690932e+06,68.7691810344827
4.690933e+06,66.73835616442466
4.690934e+06,60.57354671269073
4.690935e+06,71.26599858243924
4.690936e+06,58.98513227499049
4.690937e+06,69.02413793106896
4.690938e+06,72.1590909090909
4.690939e+06,61.11318252040651
4.69094e+06,68.40075187970676
4.690941e+06,78.83677271299301
4.690942e+06,64.93594160572268
4.690943e+06,82.45169270833854
4.690944e+06,57.9605915757436
4.690945e+06,45.231459248492065
4.690946e+06,72.57477815739713
4.690947e+06,67.43686614927567
4.690948e+06,15.900763358778626
4.690949e+06,65.2677031577347
4.69095e+06,65.66807505501575
4.690951e+06,48.31478674571538
4.690952e+06,59.71368656620908
4.690953e+06,83.30392156862744
4.690954e+06,65.44531250003125
4.690955e+06,56.584119254595976
4.690956e+06,57.80490403532652
4.690957e+06,72.39782608696738
4.690958e+06,77.38640774710683
4.690959e+06,50.41257529878948
4.69096e+06,65.79183673477552
4.690961e+06,58.972972972972975
4.690962e+06,60.717106476144586
4.690963e+06,69.63772558192389
4.690964e+06,68.77755102040817
4.690965e+06,76.78070175439474
4.690966e+06,71.10266263856863
4.690967e+06,25.720714000179996
4.690968e+06,67.78636363641819
4.690969e+06,76.95842012681013
4.69097e+06,50.92261904764287
4.690971e+06,62.75461666674359
4.690972e+06,47.42850676879638
4.690973e+06,70.3556802721143
4.690974e+06,47.12865357032674
4.690975e+06,62.020388349563106
4.690976e+06,94.26315789473684
4.690977e+06,60.1255865842653
4.690978e+06,91.6360321969697
4.690979e+06,66.57134831464045
4.69098e+06,48.11651617259406
4.690981e+06,49.07313988248194
4.690982e+06,54.5662076471294
4.690983e+06,76.78200466181097
4.690984e+06,24.977455377722222
4.690985e+06,68.64999999999999
4.690986e+06,75.79412517068108
4.690987e+06,71.80442708335
4.690988e+06,67.78480410757841
4.690989e+06,65.44719159812264
4.69099e+06,79.76913388912503
4.690991e+06,65.39634146342684
4.690992e+06,63.86046511627907
4.690993e+06,64.31564909105455
4.690994e+06,78.8256880733945
4.690995e+06,80.69791666666667
4.690996e+06,76.26136363636364
4.690997e+06,64.94122921417241
4.690998e+06,68.21686746987952
4.690999e+06,17.624106923184613
4.691e+06,75.24100853975904
4.691001e+06,63.225883152173914
4.691002e+06,64.04899785147144
4.691003e+06,72.30539926233727
4.691004e+06,74.87704916355739
4.691005e+06,61.489827006447754
4.691006e+06,68.63491378135632
4.691007e+06,10.93010720007
4.691008e+06,90.3360655737705
4.691009e+06,63.03508650131428
4.69101e+06,55.14846215398463
4.691011e+06,72.04666666666667
4.691012e+06,64.17
4.691013e+06,60.55081967213115
4.691014e+06,22.015826143823528
4.691015e+06,70.72286828050001
4.691016e+06,70.60441176470589
4.691017e+06,69.48255813956976
4.691018e+06,45.7294413795977
4.691019e+06,61.097560975634146
4.69102e+06,68.45005580357143
4.691021e+06,67.16086956524637
4.691022e+06,69.45382619070237
4.691023e+06,62.69678899087157
4.691024e+06,65.77125263817857
4.691025e+06,76.51925924411113
4.691026e+06,51.123162857185704
4.691027e+06,46.549305555555556
4.691028e+06,67.70639534890698
4.691029e+06,70.87642135935921
4.69103e+06,77.79523809523809
4.691031e+06,61.367656966382015
4.691032e+06,69.11292671094338
4.691033e+06,45.68766899762421
4.691034e+06,77.70024509805874
4.691035e+06,60.73852733921698
4.691036e+06,36.286085766503646
4.691037e+06,70.12333333338518
4.691038e+06,55.27746170072917
4.691039e+06,48.35987368445455
4.69104e+06,63.17187500009375
4.691041e+06,28.558431887770425
4.691042e+06,80.57547139496562
4.691043e+06,59.10546800499057
4.691044e+06,54.63230501532812
4.691045e+06,56.1815753141132
4.691046e+06,49.80024044948314
4.691047e+06,73.72753124999997
4.691048e+06,58.79480677017807
4.691049e+06,66.60000000011428
4.69105e+06,61.14067205886766
4.691051e+06,68.32442750000834
4.691052e+06,67.66176801818918
4.691053e+06,64.83545748507186
4.691054e+06,62.60399512958476
4.691055e+06,75.16451612912905
4.691056e+06,70.16428571432857
4.691057e+06,64.52351386870073
4.691058e+06,24.68439716312766
4.691059e+06,70.51179487194872
4.69106e+06,55.8036427876279
4.691061e+06,74.03720930232558
4.691062e+06,63.245363636472725
4.691063e+06,72.38799157306742
4.691064e+06,64.44791666666667
4.691065e+06,61.19352650016
4.691066e+06,74.67058823529412
4.691067e+06,64.81654437500367
4.691068e+06,28.570267857192857
4.691069e+06,68.75
4.69107e+06,55.842658016075475
4.691071e+06,58.74036458333333
4.691072e+06,73.67538874618182
4.691073e+06,69.882639375
4.691074e+06,66.73404255321276
4.691075e+06,60.20070422535211
4.691076e+06,64.6164768775034
4.691077e+06,83.24158009043478
4.691078e+06,66.86647727272727
4.691079e+06,67.37931034496552
4.69108e+06,65.68571428571428
4.691081e+06,62.74193548390323
4.691082e+06,57.67798775553061
4.691083e+06,54.67405303057579
4.691084e+06,58.182255075222216
4.691085e+06,72.40483946059015
4.691086e+06,60.8777675000875
4.691087e+06,67.73660714289285
4.691088e+06,58.74321753869812
4.691089e+06,48.08771711217778
4.69109e+06,46.83998690494047
4.691091e+06,55.156329228784955
4.691092e+06,31.583073731576164
4.691093e+06,66.9392405063924
4.691094e+06,64.63829787234043
4.691095e+06,59.16950743093617
4.691096e+06,66.25789613009374
4.691097e+06,69.80937500000005
4.691098e+06,58.824181666739605
4.691099e+06,64.88910310831545
4.6911e+06,51.41507640484445
4.691101e+06,54.418539705941186
4.691102e+06,82.56799999999994
4.691103e+06,59.94975961541346
4.691104e+06,61.26697438186365
4.691105e+06,78.91817204301076
4.691106e+06,74.88510638297872
4.691107e+06,61.386713710474226
4.691108e+06,66.77692307692308
4.691109e+06,67.04959259345614
4.69111e+06,54.12316621440965
4.691111e+06,77.11706778463966
4.691112e+06,68.95223959882568
4.691113e+06,47.724097340563816
4.691114e+06,56.83017241381897
4.691115e+06,55.539417120809524
4.691116e+06,75.75041322314048
4.691117e+06,52.54949878054879
4.691118e+06,77.57979590315385
4.691119e+06,65.08256172839506
4.69112e+06,59.04761904761905
4.691121e+06,47.238132205791665
4.691122e+06,47.82293218410938
4.691123e+06,43.621217105368416
4.691124e+06,76.27572484932111
4.691125e+06,26.612873404354605
4.691126e+06,63.294871794871796
4.691127e+06,71.57306982142856
4.691128e+06,75.48115182778407
4.691129e+06,72.25713494065151
4.69113e+06,62.85245901652459
4.691131e+06,62.412071875052085
4.691132e+06,58.01851851866669
4.691133e+06,68.90886807942697
4.691134e+06,53.171062878878786
4.691135e+06,51.3687427244796
4.691136e+06,47.14282608710435
4.691137e+06,45.02842914714074
4.691138e+06,46.031011666774994
4.691139e+06,70.94845360824742
4.69114e+06,67.87500000003334
4.691141e+06,52.70839729748649
4.691142e+06,65.91756756770269
4.691143e+06,63.45542120013597
4.691144e+06,68.72671079336958
4.691145e+06,70.32456140356145
4.691146e+06,62.78391304408719
4.691147e+06,52.77322831815071
4.691148e+06,68.85173261050423
4.691149e+06,61.69866807034
4.69115e+06,59.682142424696956
4.691151e+06,70.74359114923215
4.691152e+06,65.4894736844386
4.691153e+06,60.6904761905
4.691154e+06,69.55823848109324
4.691155e+06,62.16989795940817
4.691156e+06,42.67045454563635
4.691157e+06,57.33375294156862
4.691158e+06,59.34966186470066
4.691159e+06,60.587643172132275
4.69116e+06,72.53309779583478
4.691161e+06,54.884000000080015
4.691162e+06,82.69877140916242
4.691163e+06,59.625600000376146
4.691164e+06,66.28068014733824
4.691165e+06,74.5563186772985
4.691166e+06,57.86953947158179
4.691167e+06,54.4574257426535
4.691168e+06,67.88386939233334
4.691169e+06,67.06856723462008
4.69117e+06,60.23791220693941
4.691171e+06,53.9510588237059
4.691172e+06,66.00032051353845
4.691173e+06,51.3899697772636
4.691174e+06,24.058061079579545
4.691175e+06,71.20682300991517
4.691176e+06,60.46487264760273
4.691177e+06,62.15046242516667
4.691178e+06,62.520833333543834
